altitude_m,pressure_kpa,ambient_temp_c,air_density_kg_m3,density_ratio,cooling_mode,is_forced,theta_base,load_power_w,electrode_gap_mm,delta_t_diurnal,paschen_v_bd,t_baseline_c,t_reference_c,thermal_residual_c
1154.3,88.2,18.42,1.0539,0.8603,forced,1.0,2.1,32.14,9.7,49.9,8865.6,94.53,100.92,6.396
1093.1,88.86,21.14,1.0519,0.8587,forced,1.0,1.2,20.92,7.25,25.8,6856.3,49.5,51.31,1.812
1087.0,88.93,8.73,1.0991,0.8972,forced,1.0,4.357,48.58,6.17,14.6,5929.9,239.57,255.82,16.249
4380.4,58.64,-18.29,0.8016,0.6544,forced,1.0,6.449,54.65,4.19,24.2,2878.0,476.51,615.02,138.515
2216.2,77.38,4.99,0.9692,0.7912,forced,1.0,2.337,28.6,9.69,20.2,7866.8,85.58,95.37,9.789
604.4,94.27,8.46,1.1662,0.952,forced,1.0,1.502,54.15,4.77,14.3,4950.4,93.03,95.87,2.838
3067.0,69.51,2.39,0.8788,0.7174,forced,1.0,2.811,18.84,1.61,21.0,1429.6,71.45,81.49,10.04
5345.2,51.57,-20.53,0.7112,0.5806,natural,0.0,3.335,47.06,0.97,54.9,703.4,185.44,247.48,62.046
3856.5,62.8,0.15,0.8005,0.6535,forced,1.0,1.972,73.61,6.46,64.8,4510.5,204.13,268.8,64.668
5720.3,49.02,-8.85,0.6461,0.5274,forced,1.0,1.259,17.03,2.71,53.8,1661.5,26.91,36.42,9.514
2814.9,71.77,14.29,0.8699,0.7101,forced,1.0,4.424,51.92,2.41,22.7,2099.9,316.37,383.43,67.06
2462.7,75.03,9.09,0.9261,0.756,forced,1.0,5.937,26.67,2.53,62.0,2282.9,207.08,234.85,27.773
2468.2,74.98,-10.55,0.9947,0.812,forced,1.0,4.162,71.35,3.53,36.2,3077.1,340.21,394.93,54.721
900.3,90.97,11.39,1.1137,0.9092,natural,0.0,6.43,24.02,3.37,11.8,3507.3,173.35,179.08,5.726
4269.7,59.5,-4.82,0.7725,0.6306,natural,0.0,1.754,45.2,6.04,27.9,4044.9,95.03,119.98,24.949
5036.1,53.76,-15.77,0.7276,0.594,forced,1.0,1.139,12.76,1.44,62.6,1030.7,6.29,10.63,4.345
5580.6,49.96,-22.15,0.6934,0.566,forced,1.0,3.073,47.96,0.63,46.8,466.4,210.24,291.94,81.706
5061.7,53.57,-7.93,0.7037,0.5745,forced,1.0,5.848,29.59,6.45,38.3,3906.5,261.67,338.75,77.079
1485.1,84.71,12.68,1.0325,0.8428,forced,1.0,4.426,23.87,6.41,16.1,5868.9,133.82,144.1,10.276
293.3,97.85,17.0,1.1749,0.9591,forced,1.0,5.942,39.74,6.91,35.1,7157.0,261.17,267.05,5.876
1221.7,87.48,15.55,1.0556,0.8617,forced,1.0,1.857,20.39,6.73,31.4,6315.6,58.21,61.48,3.27
708.0,93.1,14.8,1.1264,0.9195,forced,1.0,5.182,65.24,3.77,59.6,3960.2,376.35,398.03,21.683
3088.5,69.32,5.63,0.8663,0.7071,forced,1.0,3.059,10.42,4.15,48.9,3315.3,47.72,53.42,5.701
4647.8,56.61,-3.81,0.7322,0.5977,natural,0.0,5.229,6.84,1.26,44.7,956.0,42.43,47.98,5.546
3268.3,67.75,-5.59,0.8821,0.7201,forced,1.0,5.691,25.85,6.88,12.3,5114.6,185.69,217.14,31.454
1579.7,83.73,8.24,1.0366,0.8462,forced,1.0,2.719,40.89,1.0,13.6,1105.3,135.32,147.8,12.479
2413.6,75.5,4.87,0.946,0.7722,forced,1.0,5.084,27.39,0.63,48.8,673.5,176.13,198.38,22.242
956.8,90.35,19.21,1.0766,0.8788,forced,1.0,3.892,65.9,3.21,42.0,3337.6,303.66,330.37,26.708
1753.7,81.96,7.91,1.0158,0.8293,forced,1.0,4.018,64.61,3.87,11.0,3616.1,309.49,349.67,40.187
1313.5,86.51,8.85,1.0687,0.8724,forced,1.0,1.528,67.56,0.53,37.4,645.8,124.03,135.79,11.76
2296.7,76.61,10.22,0.9418,0.7688,forced,1.0,1.224,64.87,4.45,44.3,3857.1,108.24,126.68,18.434
211.9,98.81,15.76,1.1914,0.9726,forced,1.0,2.247,39.84,9.93,62.6,10036.2,107.27,108.45,1.18
379.8,96.84,12.0,1.1832,0.9658,forced,1.0,2.131,55.78,5.09,38.1,5378.8,134.23,137.03,2.8
4901.5,54.73,-11.79,0.7295,0.5955,forced,1.0,2.937,17.39,8.43,32.2,5065.8,65.52,82.41,16.887
1125.0,88.52,23.16,1.0407,0.8496,forced,1.0,0.928,63.65,3.97,61.3,3969.7,90.46,98.65,8.186
1376.2,85.85,20.71,1.0177,0.8308,forced,1.0,1.156,12.57,2.3,53.7,2365.0,37.57,38.79,1.216
1407.8,85.52,9.47,1.0541,0.8605,forced,1.0,2.801,19.91,3.87,21.7,3753.2,72.36,76.48,4.123
5281.4,52.02,-11.85,0.6935,0.5661,natural,0.0,5.783,45.8,3.56,42.7,2232.9,340.17,449.66,109.486
4813.1,55.38,-15.18,0.7479,0.6105,forced,1.0,1.679,25.79,6.38,40.7,3984.1,49.09,64.45,15.359
2063.1,78.87,4.8,0.9885,0.807,forced,1.0,5.72,74.53,5.69,59.5,4940.9,510.88,593.85,82.964
5747.0,48.84,-16.52,0.663,0.5412,forced,1.0,3.731,21.95,2.61,18.7,1599.2,117.3,155.23,37.933
5215.4,52.48,-26.31,0.7407,0.6046,natural,0.0,4.988,58.6,7.06,62.7,4156.9,349.54,466.41,116.876
5723.7,48.99,-18.6,0.6705,0.5474,forced,1.0,3.333,46.48,5.69,45.2,3221.8,232.28,324.02,91.747
4894.3,54.79,-10.75,0.7273,0.5937,forced,1.0,1.349,9.18,4.05,49.3,2623.2,8.05,11.71,3.657
528.7,95.13,18.55,1.1361,0.9275,natural,0.0,3.805,48.31,1.2,33.9,1451.7,209.41,217.18,7.768
4818.0,55.35,-7.69,0.7263,0.5929,forced,1.0,3.755,11.69,6.57,24.5,4087.2,58.97,72.56,13.596
2393.4,75.69,10.24,0.9304,0.7595,forced,1.0,5.035,33.35,2.94,58.2,2630.0,219.5,251.08,31.581
2.8,101.29,21.85,1.1962,0.9764,forced,1.0,4.787,8.81,6.93,11.2,7402.5,64.84,65.49,0.645
4298.4,59.28,-15.91,0.8028,0.6553,forced,1.0,1.04,59.15,0.96,48.2,784.9,70.32,95.56,25.237
223.5,98.67,28.92,1.1379,0.9289,natural,0.0,5.162,58.88,1.7,32.3,2042.4,344.33,358.17,13.844
461.4,95.9,11.3,1.1746,0.9588,forced,1.0,4.17,67.65,2.02,35.9,2320.7,303.05,311.91,8.864
4068.2,61.09,-8.55,0.8043,0.6566,forced,1.0,3.393,8.64,4.79,52.2,3362.0,32.51,38.29,5.776
4986.7,54.11,-4.41,0.7015,0.5726,forced,1.0,2.471,36.86,8.69,46.7,5157.1,137.84,181.85,44.008
2858.5,71.38,-5.6,0.9294,0.7587,natural,0.0,4.064,22.33,4.93,42.0,3970.8,98.58,109.56,10.979
380.3,96.84,9.96,1.1916,0.9727,natural,0.0,6.214,52.11,3.25,24.0,3594.3,338.23,343.24,5.007
2887.6,71.12,-3.02,0.9172,0.7487,forced,1.0,4.628,30.67,8.79,28.6,6669.1,175.89,203.69,27.799
1148.9,88.26,23.36,1.037,0.8465,forced,1.0,2.933,48.87,1.19,30.3,1348.6,187.14,204.43,17.292
3981.9,61.78,-3.6,0.7985,0.6518,forced,1.0,3.631,20.68,0.76,24.7,664.0,102.16,122.63,20.469
96.6,100.17,32.02,1.1435,0.9335,forced,1.0,3.278,27.19,3.33,26.0,3781.3,126.2,129.75,3.545
4037.4,61.34,-9.39,0.8102,0.6614,forced,1.0,0.865,59.94,5.61,38.5,3889.4,62.76,83.4,20.639
3725.8,63.87,-14.49,0.8603,0.7023,forced,1.0,5.548,8.34,3.75,59.8,2809.7,46.92,54.76,7.839
878.1,91.21,10.83,1.1189,0.9134,forced,1.0,4.022,35.03,4.65,28.5,4692.8,162.34,170.2,7.866
2318.1,76.4,9.64,0.9412,0.7683,natural,0.0,4.192,59.24,5.56,30.9,4703.4,292.93,339.12,46.199
2625.3,73.51,-1.5,0.9427,0.7696,forced,1.0,2.978,57.22,9.17,24.5,7139.1,208.65,246.39,37.739
5612.2,49.74,-13.34,0.667,0.5445,forced,1.0,3.126,49.11,3.9,34.0,2329.1,236.3,330.47,94.163
459.8,95.92,13.15,1.1672,0.9528,natural,0.0,4.347,52.66,9.63,18.8,9503.1,247.66,254.13,6.474
4832.1,55.24,-9.41,0.7297,0.5956,forced,1.0,2.737,11.32,6.86,32.2,4243.4,37.5,47.14,9.64
4123.6,60.65,-6.98,0.7938,0.648,forced,1.0,3.623,6.66,6.47,24.6,4380.6,27.19,31.99,4.801
3788.6,63.36,-2.86,0.8166,0.6666,forced,1.0,3.71,42.28,6.17,41.6,4365.7,214.11,266.69,52.573
2036.7,79.13,4.8,0.9918,0.8096,natural,0.0,2.042,29.77,1.41,49.9,1419.5,72.37,78.6,6.237
974.2,90.16,22.58,1.0621,0.867,forced,1.0,1.192,26.02,5.52,26.8,5430.0,57.35,60.26,2.909
732.4,92.83,20.71,1.1005,0.8984,forced,1.0,3.842,33.16,5.65,63.2,5688.5,159.5,167.66,8.159
5039.5,53.73,-22.92,0.7481,0.6107,forced,1.0,2.04,23.09,7.55,30.1,4513.0,46.98,63.32,16.331
4361.6,58.79,-5.47,0.7651,0.6246,forced,1.0,3.123,65.01,1.56,50.1,1198.3,290.38,388.25,97.874
1170.4,88.03,22.02,1.039,0.8481,forced,1.0,1.328,37.08,3.06,30.2,3122.6,78.21,83.53,5.321
768.3,92.43,20.63,1.0961,0.8947,forced,1.0,1.665,47.51,8.54,17.8,8235.4,107.08,112.89,5.809
593.1,94.4,16.7,1.1346,0.9262,forced,1.0,2.538,62.76,8.83,64.4,8653.8,186.08,195.01,8.934
2643.6,73.34,10.48,0.9009,0.7354,forced,1.0,3.374,36.28,8.88,30.0,6924.3,167.04,194.25,27.219
5151.5,52.93,-11.36,0.7044,0.575,forced,1.0,4.538,15.78,2.77,23.8,1814.6,100.1,125.58,25.476
4553.1,57.32,-10.1,0.7592,0.6197,natural,0.0,2.411,42.72,6.6,17.8,4235.3,120.76,153.69,32.933
5532.5,50.28,-8.23,0.6612,0.5398,forced,1.0,4.277,3.26,4.97,14.4,2917.9,14.63,18.42,3.794
2741.0,72.45,5.44,0.9059,0.7395,forced,1.0,6.34,18.8,3.67,53.9,3087.8,157.21,177.7,20.486
3788.5,63.36,7.69,0.7859,0.6416,forced,1.0,2.502,12.13,3.87,16.8,2867.9,50.96,57.99,7.037
1951.9,79.97,9.62,0.9852,0.8042,forced,1.0,1.507,7.99,8.11,12.8,6895.6,23.96,24.81,0.851
232.1,98.57,20.79,1.1682,0.9536,forced,1.0,2.825,13.47,5.7,24.2,6050.3,60.33,61.26,0.934
4869.2,54.97,6.52,0.6847,0.5589,natural,0.0,1.938,16.16,9.02,15.1,5410.6,48.44,56.33,7.897
2048.1,79.02,-2.8,1.0183,0.8312,forced,1.0,2.729,23.88,3.72,55.0,3381.4,72.74,79.33,6.587
3844.7,62.9,-0.79,0.8045,0.6567,forced,1.0,6.32,69.13,6.56,26.6,4584.5,610.86,796.67,185.801
357.8,97.1,31.35,1.1109,0.9068,forced,1.0,5.855,19.04,2.27,57.6,2612.8,151.87,156.97,5.098
788.6,92.2,9.82,1.1351,0.9266,forced,1.0,1.183,54.65,1.93,22.4,2151.5,78.52,81.97,3.456
5128.1,53.1,-20.56,0.7324,0.5978,forced,1.0,2.826,52.59,7.72,42.4,4554.0,203.74,278.33,74.596
49.6,100.73,18.66,1.2026,0.9817,forced,1.0,2.987,63.56,2.72,54.0,3171.8,211.36,213.66,2.3
2894.0,71.06,-4.96,0.923,0.7535,natural,0.0,1.882,8.31,9.5,14.5,7150.3,13.06,14.41,1.344
2406.4,75.56,6.62,0.9409,0.7681,forced,1.0,6.386,33.68,5.71,19.7,4771.5,272.19,310.94,38.749
3748.8,63.68,-5.99,0.8304,0.6779,forced,1.0,6.199,47.0,2.71,55.9,2096.4,391.62,488.07,96.449
4604.4,56.94,-0.67,0.728,0.5942,forced,1.0,2.02,66.57,0.86,54.4,691.7,203.29,277.92,74.637
800.9,92.07,15.42,1.1114,0.9073,natural,0.0,4.581,3.3,9.22,24.8,8800.0,31.3,31.58,0.275
433.5,96.22,13.95,1.1676,0.9531,natural,0.0,2.963,28.02,5.49,39.3,5729.1,98.99,100.68,1.692
5894.9,47.86,-22.87,0.6662,0.5439,forced,1.0,5.491,10.95,2.25,33.6,1378.6,74.99,96.86,21.872
1549.2,84.05,7.84,1.042,0.8506,forced,1.0,1.841,18.83,7.97,42.3,7098.0,47.29,50.13,2.846
917.6,90.78,3.89,1.1415,0.9318,natural,0.0,2.493,2.95,9.93,28.6,9292.9,11.52,11.21,-0.311
1717.1,82.33,2.64,1.0399,0.8489,forced,1.0,5.908,36.94,7.49,56.3,6586.6,251.45,275.15,23.701
4427.0,58.29,-8.93,0.7685,0.6273,natural,0.0,1.602,28.88,6.14,23.7,4033.5,49.48,61.67,12.186
2087.4,78.64,3.1,0.9916,0.8095,natural,0.0,3.464,34.71,8.65,34.9,7196.0,136.72,150.39,13.672
2860.2,71.36,-3.09,0.9206,0.7515,natural,0.0,0.87,29.15,9.64,14.1,7272.6,26.18,29.41,3.225
1819.7,81.29,12.28,0.9922,0.8099,forced,1.0,5.779,25.42,6.32,42.7,5580.6,186.15,204.0,17.849
4112.0,60.74,-7.24,0.7958,0.6496,forced,1.0,1.739,29.57,1.78,46.4,1384.0,65.35,81.75,16.406
217.7,98.74,12.58,1.2038,0.9827,forced,1.0,1.182,41.86,1.23,36.1,1537.9,62.76,63.69,0.924
435.3,96.2,1.99,1.2181,0.9943,natural,0.0,4.334,16.81,8.98,18.9,8943.3,75.08,75.5,0.425
1518.4,84.37,16.75,1.0138,0.8276,natural,0.0,0.96,13.7,6.02,62.0,5530.1,31.2,32.28,1.079
715.6,93.02,16.83,1.1175,0.9122,forced,1.0,4.423,13.35,9.25,63.1,8912.7,80.4,82.38,1.986
4496.5,57.75,2.89,0.7289,0.595,forced,1.0,1.116,16.27,2.38,44.3,1712.8,30.39,36.29,5.891
1020.7,89.65,22.41,1.0567,0.8626,forced,1.0,3.86,39.75,7.7,26.8,7293.5,195.1,210.03,14.931
4825.7,55.29,-27.85,0.7852,0.641,forced,1.0,4.787,37.51,9.95,56.6,5942.7,228.44,293.72,65.285
416.7,96.42,25.54,1.1245,0.918,natural,0.0,3.233,30.21,9.66,59.9,9573.6,127.51,131.21,3.699
2858.9,71.37,4.1,0.8969,0.7321,forced,1.0,1.501,43.58,8.74,61.0,6656.7,88.07,104.08,16.015
3873.7,62.66,-7.89,0.8229,0.6718,forced,1.0,1.858,14.53,7.29,32.5,5021.4,29.21,35.72,6.514
2007.8,79.42,0.62,1.0106,0.825,forced,1.0,3.693,21.51,9.62,21.6,7994.7,93.3,101.82,8.518
1668.6,82.82,13.98,1.0049,0.8203,forced,1.0,2.537,47.99,7.32,39.8,6487.1,156.62,175.19,18.566
5817.2,48.37,-19.75,0.665,0.5429,forced,1.0,1.594,2.09,7.64,62.7,4151.4,-14.32,-13.31,1.012
641.2,93.86,24.09,1.1,0.898,natural,0.0,3.637,45.81,1.22,53.7,1454.7,199.94,210.58,10.639
5681.6,49.28,-13.04,0.66,0.5387,forced,1.0,4.176,23.84,1.66,15.1,1083.8,150.27,198.5,48.224
3976.3,61.83,-11.15,0.8221,0.6711,natural,0.0,1.24,27.9,6.47,35.7,4458.9,31.09,38.31,7.221
4591.6,57.03,-12.67,0.7628,0.6227,forced,1.0,3.762,59.85,3.78,58.7,2558.2,316.21,422.0,105.789
1218.2,87.52,10.78,1.0739,0.8766,forced,1.0,2.069,3.77,1.6,37.4,1739.0,19.45,19.71,0.263
5816.6,48.38,-26.51,0.6833,0.5578,natural,0.0,5.604,4.37,0.87,23.5,600.9,6.26,9.66,3.404
524.2,95.18,15.27,1.1497,0.9385,natural,0.0,3.218,54.26,5.47,58.0,5654.2,195.52,202.54,7.019
1900.7,80.48,6.1,1.004,0.8196,natural,0.0,4.117,7.68,3.48,32.1,3231.4,41.03,42.86,1.83
4876.7,54.91,-13.29,0.7362,0.601,forced,1.0,3.357,49.68,9.69,39.5,5762.9,237.35,317.86,80.51
111.1,100.0,22.19,1.1795,0.9629,natural,0.0,0.914,21.44,8.99,52.0,9271.6,42.16,42.38,0.22
2903.8,70.97,2.57,0.8967,0.732,forced,1.0,5.385,46.07,6.62,58.6,5152.0,320.97,382.99,62.013
842.8,91.6,14.02,1.1112,0.9071,forced,1.0,2.129,12.93,5.26,64.3,5266.6,43.78,44.91,1.129
43.3,100.81,17.16,1.2097,0.9875,forced,1.0,4.054,20.7,7.99,60.6,8390.7,101.95,102.57,0.626
2041.6,79.08,11.14,0.9691,0.7911,natural,0.0,4.233,31.94,4.3,28.7,3853.3,163.14,179.28,16.141
4706.1,56.17,-21.58,0.7779,0.635,natural,0.0,5.428,64.81,5.93,52.5,3779.4,419.92,549.74,129.823
5655.6,49.45,-15.04,0.6674,0.5448,forced,1.0,3.625,57.12,6.36,21.8,3587.4,321.57,455.82,134.247
3041.2,69.74,-1.12,0.8931,0.7291,forced,1.0,6.461,16.29,4.22,56.7,3378.5,134.4,152.48,18.083
329.5,97.43,12.86,1.1867,0.9687,natural,0.0,1.569,15.8,1.56,41.9,1871.0,38.05,38.22,0.168
4618.6,56.83,-6.79,0.7433,0.6067,natural,0.0,2.689,48.57,4.91,35.4,3224.3,160.85,207.99,47.138
1809.7,81.39,3.55,1.0247,0.8365,natural,0.0,1.167,39.76,8.38,39.7,7214.3,54.29,58.63,4.344
1727.1,82.23,15.92,0.9909,0.8089,forced,1.0,1.904,33.54,1.06,34.8,1139.1,91.57,100.24,8.663
959.0,90.32,12.38,1.102,0.8996,forced,1.0,6.064,16.0,0.67,23.0,831.4,117.97,122.66,4.691
2573.0,74.0,4.37,0.9289,0.7583,forced,1.0,5.675,14.34,2.02,48.7,1846.8,105.91,117.38,11.47
1175.9,87.97,15.65,1.0612,0.8663,natural,0.0,6.177,24.13,8.87,21.1,8152.5,175.82,185.05,9.234
1769.0,81.8,8.49,1.0118,0.826,forced,1.0,5.096,5.29,9.15,14.8,7852.4,39.92,41.97,2.055
773.6,92.37,23.15,1.086,0.8866,forced,1.0,4.469,32.21,9.43,63.4,9013.1,181.65,191.54,9.885
1147.9,88.27,10.95,1.0825,0.8836,natural,0.0,3.266,66.06,3.73,45.1,3741.4,240.5,258.97,18.472
2227.3,77.28,4.68,0.969,0.791,forced,1.0,1.427,25.21,4.09,44.0,3607.5,48.07,53.24,5.169
1904.8,80.44,13.01,0.9793,0.7994,natural,0.0,1.565,64.75,8.42,32.2,7174.2,126.32,142.71,16.39
5801.4,48.48,-4.16,0.6278,0.5125,forced,1.0,3.691,45.98,8.57,14.1,4608.5,285.59,401.77,116.188
1242.4,87.26,0.55,1.1107,0.9067,natural,0.0,5.595,30.68,4.31,57.6,4214.1,180.83,188.86,8.027
5898.8,47.84,-30.78,0.6876,0.5613,forced,1.0,1.668,17.65,9.73,37.2,5106.3,15.94,27.62,11.676
4292.4,59.33,-14.29,0.7984,0.6518,forced,1.0,4.357,49.19,1.74,29.0,1326.0,287.54,369.57,82.024
5398.3,51.2,-15.88,0.6934,0.566,forced,1.0,1.122,4.53,4.04,54.8,2463.8,-7.86,-6.64,1.226
2336.2,76.23,13.15,0.9276,0.7572,forced,1.0,1.815,19.52,6.87,46.5,5679.4,57.39,62.79,5.395
5269.3,52.1,-12.99,0.6977,0.5695,forced,1.0,2.552,49.1,3.77,20.5,2351.4,183.57,252.33,68.759
5248.8,52.25,-11.43,0.6954,0.5677,forced,1.0,2.34,70.36,3.84,50.1,2401.2,247.53,352.6,105.065
1960.6,79.88,7.93,0.9901,0.8082,forced,1.0,3.295,24.89,7.15,28.8,6149.6,105.18,115.31,10.132
1799.1,81.5,-0.08,1.0397,0.8488,forced,1.0,4.505,42.12,8.84,60.6,7585.9,216.25,237.9,21.645
791.9,92.17,18.35,1.1015,0.8992,forced,1.0,6.021,43.06,3.98,38.5,4117.3,300.64,318.73,18.095
2132.0,78.2,-2.25,1.0056,0.8209,forced,1.0,4.243,24.15,2.39,37.7,2254.5,117.72,129.27,11.542
2777.0,72.12,6.65,0.8979,0.733,forced,1.0,3.544,49.1,5.63,19.6,4514.6,229.74,273.7,43.963
5230.1,52.38,-10.68,0.6952,0.5675,forced,1.0,3.897,4.13,5.79,26.0,3476.1,14.65,18.66,4.011
2667.7,73.12,10.51,0.898,0.7331,natural,0.0,2.654,17.28,5.65,48.5,4585.7,64.06,69.93,5.871
2856.4,71.4,2.18,0.9034,0.7375,forced,1.0,4.522,18.59,8.34,12.2,6383.2,109.46,123.85,14.389
5749.0,48.83,-9.71,0.6457,0.5271,natural,0.0,2.109,55.63,3.89,49.0,2283.9,151.9,214.8,62.904
2514.7,74.54,-0.64,0.9529,0.7779,forced,1.0,4.589,25.97,6.56,60.0,5337.4,145.08,163.43,18.35
2382.8,75.79,3.92,0.9529,0.7779,natural,0.0,2.102,6.52,7.84,52.0,6370.9,19.47,20.14,0.672
137.3,99.69,21.57,1.1783,0.9619,forced,1.0,1.817,48.68,2.87,41.4,3298.6,112.83,115.48,2.651
5723.6,49.0,-26.6,0.6923,0.5651,natural,0.0,6.369,52.22,2.53,43.2,1561.6,415.84,563.46,147.615
2855.0,71.41,6.72,0.8889,0.7256,forced,1.0,5.261,7.35,1.06,15.1,1005.9,56.71,62.08,5.369
554.5,94.84,23.61,1.1133,0.9088,natural,0.0,2.284,37.7,6.49,43.7,6572.5,113.95,118.21,4.263
5932.7,47.62,-18.03,0.6502,0.5308,forced,1.0,5.433,34.65,6.49,29.5,3532.0,294.41,401.62,107.213
5314.3,51.79,-13.47,0.6947,0.5671,forced,1.0,4.832,43.57,4.14,45.6,2546.6,317.99,429.6,111.605
1425.0,85.34,9.47,1.0519,0.8587,forced,1.0,5.656,5.21,2.06,13.2,2131.6,42.77,44.03,1.259
2119.7,78.32,7.56,0.972,0.7934,forced,1.0,3.938,52.94,3.58,43.4,3235.5,258.42,296.63,38.207
702.8,93.16,11.0,1.1422,0.9324,forced,1.0,4.769,24.42,6.51,46.6,6492.9,134.19,137.82,3.635
1164.3,88.1,9.88,1.0843,0.8852,natural,0.0,1.888,31.7,6.32,53.7,6003.8,73.49,77.06,3.57
5052.7,53.64,-1.23,0.6872,0.561,forced,1.0,2.469,18.15,7.8,26.5,4638.7,69.93,88.07,18.137
5447.8,50.86,-11.78,0.6779,0.5534,forced,1.0,5.226,67.33,9.49,54.9,5278.2,553.11,787.86,234.751
4136.4,60.55,-13.94,0.8138,0.6643,natural,0.0,4.205,71.77,2.62,18.1,1947.5,356.31,459.5,103.187
1376.1,85.85,8.43,1.0621,0.867,forced,1.0,2.696,23.13,9.3,19.3,8324.8,78.32,83.71,5.389
3790.7,63.34,-3.53,0.8184,0.6681,forced,1.0,4.703,7.76,9.38,45.0,6369.2,46.86,53.78,6.916
1878.1,80.71,3.59,1.0159,0.8293,forced,1.0,5.785,60.46,9.39,38.3,7939.5,409.9,463.25,53.353
12.4,101.18,28.94,1.1668,0.9525,forced,1.0,5.763,52.24,1.99,31.7,2409.1,341.97,351.83,9.863
1530.3,84.24,3.97,1.059,0.8645,forced,1.0,3.567,45.17,9.57,12.2,8397.8,184.98,201.29,16.314
4959.5,54.31,-12.42,0.7257,0.5924,natural,0.0,1.233,52.12,5.79,36.9,3587.2,71.08,96.82,25.739
1354.1,86.08,21.23,1.0187,0.8316,forced,1.0,4.835,50.67,0.85,16.3,981.8,305.19,339.49,34.3
533.3,95.08,26.42,1.1057,0.9026,forced,1.0,5.912,68.82,8.74,18.0,8631.1,468.07,501.23,33.164
3644.0,64.55,1.45,0.8189,0.6685,natural,0.0,4.017,23.7,4.92,18.9,3618.5,117.87,136.37,18.502
4273.9,59.47,-8.21,0.782,0.6383,natural,0.0,4.388,20.66,1.26,62.6,1000.6,105.27,123.56,18.29
2895.8,71.04,14.36,0.8608,0.7027,natural,0.0,3.336,2.57,9.56,35.8,7190.1,24.6,24.95,0.356
410.8,96.49,23.15,1.1344,0.926,forced,1.0,6.026,72.8,7.86,12.4,7948.9,489.68,516.5,26.82
4787.1,55.57,-8.67,0.732,0.5975,natural,0.0,1.141,5.4,3.83,12.2,2527.3,-0.69,0.12,0.811
2056.8,78.93,-0.52,1.0086,0.8234,forced,1.0,5.963,47.51,0.52,26.8,591.9,330.43,371.34,40.906
1337.6,86.25,23.26,1.0138,0.8276,forced,1.0,6.29,52.37,7.11,40.6,6557.3,406.53,454.24,47.705
5792.9,48.53,-16.16,0.6579,0.5371,natural,0.0,1.718,28.62,6.78,62.6,3736.7,50.92,69.3,18.378
4195.3,60.09,-6.23,0.7842,0.6402,natural,0.0,1.88,47.25,1.11,13.4,906.6,104.77,132.42,27.648
4327.5,59.05,-12.91,0.7905,0.6453,forced,1.0,3.807,6.64,0.83,13.6,685.7,22.95,27.81,4.857
1026.4,89.59,9.85,1.1028,0.9002,forced,1.0,3.913,12.4,8.6,36.4,8060.2,62.62,64.6,1.982
4976.5,54.19,-4.38,0.7024,0.5734,forced,1.0,6.48,19.99,0.81,14.7,626.7,197.75,248.41,50.658
220.6,98.7,16.13,1.1886,0.9703,forced,1.0,4.152,67.15,4.06,14.8,4460.3,301.73,307.6,5.866
909.8,90.86,19.42,1.0819,0.8832,forced,1.0,4.5,48.49,1.35,58.9,1544.9,260.44,279.45,19.012
5511.9,50.42,-15.95,0.683,0.5575,natural,0.0,6.176,72.72,7.44,26.6,4204.4,585.54,827.95,242.413
768.0,92.43,13.63,1.1228,0.9166,forced,1.0,1.723,50.95,7.97,36.4,7741.2,107.73,112.73,5.009
237.9,98.5,22.03,1.1625,0.949,forced,1.0,3.809,67.29,4.17,59.6,4566.8,289.31,299.59,10.281
1374.1,85.87,-4.26,1.1125,0.9082,forced,1.0,0.879,9.14,7.03,23.8,6459.5,4.41,4.7,0.287
2515.3,74.54,-2.78,0.9604,0.784,natural,0.0,5.194,33.13,7.88,63.6,6305.7,191.52,213.01,21.487
1492.3,84.63,6.9,1.0528,0.8594,natural,0.0,6.061,66.93,4.37,64.2,4153.2,444.43,487.47,43.037
5207.5,52.54,-18.26,0.718,0.5862,natural,0.0,5.558,69.96,0.97,15.8,715.7,489.65,672.46,182.814
981.1,90.08,13.55,1.0946,0.8935,natural,0.0,2.197,5.22,8.7,47.1,8184.4,25.7,26.12,0.424
3291.0,67.55,8.66,0.8351,0.6817,natural,0.0,4.073,15.73,1.28,10.6,1132.0,86.28,95.51,9.227
1881.0,80.68,14.96,0.9755,0.7963,forced,1.0,5.027,18.64,7.49,54.3,6468.4,127.43,138.75,11.321
2346.6,76.13,13.34,0.9258,0.7557,forced,1.0,1.289,73.79,0.61,11.3,657.4,132.3,157.21,24.901
2651.3,73.27,-8.23,0.9635,0.7866,natural,0.0,2.274,70.63,5.72,35.4,4650.1,172.91,202.05,29.14
162.8,99.38,14.36,1.2042,0.983,forced,1.0,3.262,3.05,0.71,63.6,947.8,24.44,24.48,0.047
2156.3,77.96,8.3,0.965,0.7877,natural,0.0,2.356,17.98,7.5,58.8,6277.2,56.04,60.26,4.22
4395.0,58.53,-4.84,0.76,0.6204,forced,1.0,4.306,56.86,8.32,28.5,5319.7,353.86,467.74,113.881
3476.9,65.96,6.44,0.8219,0.6709,natural,0.0,3.263,19.85,7.38,26.6,5321.0,85.51,97.02,11.512
540.5,95.0,10.92,1.165,0.951,forced,1.0,1.461,15.35,0.54,43.3,718.5,34.27,35.03,0.752
